,Name_FG,Tm,mean_batspeed,mean_swinglength,attack_angle,PA,AB,AVG,OBP,SLG,OPS,wOBA,wRC+,Name_SC,batter_cluster
145,Rece Hinds,CIN,76.16333333333334,7.326666666666667,15.963391283627118,51,46,0.260869565,0.333333333,0.717391304,1.050724637,0.4332526349553875,174.8007719577242,"Hinds, Rece",3
146,Keston Hiura,LAA,72.86470588235295,7.347058823529412,8.595706579732369,27,27,0.148148148,0.148148148,0.148148148,0.296296296,0.1306238086135299,-26.09781723891492,"Hiura, Keston",3
147,Nico Hoerner,CHC,67.90959183673469,7.023469387755102,2.843329132653695,641,582,0.273195876,0.335413416,0.372852233,0.708265649,0.3131190129555762,102.9626775593338,"Hoerner, Nico",2
148,Rhys Hoskins,MIL,70.84204946996466,8.087279151943463,20.563767748550816,517,449,0.213808463,0.302912621,0.41870824,0.721620861,0.3134320541810432,100.2557111371682,"Hoskins, Rhys",4
149,Andy Ibanez,DET,70.3644171779141,7.19877300613497,14.12267506028746,244,224,0.241071428,0.295081967,0.357142857,0.652224824,0.2869353824463047,86.81764649363906,"Ibáñez, Andy",3
150,Jose Iglesias,NYM,69.04302325581395,6.691860465116279,9.885633075244067,291,270,0.337037037,0.381443298,0.448148148,0.829591446,0.3617972910404205,136.6945912717609,"Iglesias, Jose",2
151,Jonathan India,CIN,70.93121546961325,7.119337016574585,11.167708255667744,637,533,0.247654784,0.357480314,0.392120075,0.749600389,0.3333710933294821,107.57364794843971,"India, Jonathan",1
152,Alex Jackson,TBR,74.62674418604651,7.339534883720931,17.366506284051688,155,139,0.122302158,0.201298701,0.237410071,0.438708772,0.2000771687402353,28.57919694455111,"Jackson, Alex",3
153,Danny Jansen,BOS,68.45518867924528,6.892452830188679,16.584955753556148,324,278,0.205035971,0.308641975,0.348920863,0.657562838,0.2942591960783358,90.01000079262006,"Jansen, Danny",1
154,Ryan Jeffers,MIN,72.7987012987013,7.290909090909091,16.20399219012445,465,412,0.225728155,0.299568965,0.432038834,0.731607799,0.316508739159025,107.10532019927,"Jeffers, Ryan",2
155,Eloy Jimenez,BAL,73.90836820083682,7.069456066945606,8.247002104052134,349,324,0.23765432,0.28939828,0.336419753,0.625818033,0.2759469891416615,78.29834419211687,"Jiménez, Eloy",2
156,Leo Jimenez,TOR,70.00416666666666,7.306666666666667,16.386334979068984,210,179,0.229050279,0.328571428,0.357541899,0.686113327,0.3081641492389497,101.90764205037424,"Jimenez, Leo",2
157,Connor Joe,PIT,71.40162601626015,7.184552845528455,13.525164491392967,416,364,0.228021978,0.319711538,0.368131868,0.687843406,0.3049523913716695,92.33366157238994,"Joe, Connor",1
158,Bryce Johnson-R,SDP,64.05000000000001,6.855555555555556,17.458316949291202,37,30,0.166666666,0.285714285,0.2,0.485714285,0.2350555028234209,51.55184047240818,"Johnson, Bryce",2
159,Jahmai Jones,NYY,73.12083333333334,7.466666666666666,18.39746791518872,47,42,0.238095238,0.304347826,0.38095238,0.685300206,0.3018388190995092,96.10395750130624,"Jones, Jahmai",4
160,Aaron Judge,NYY,76.9832474226804,8.059536082474226,23.29446338987581,704,559,0.322003577,0.458036984,0.701252236,1.15928922,0.4757340011100992,218.4253797567829,"Judge, Aaron",4
161,Corey Julks,CHW,70.17016129032258,6.820161290322581,12.450779194965822,189,173,0.213872832,0.275132275,0.306358381,0.581490656,0.2596460650206874,65.91979387472871,"Julks, Corey",2
162,Josh Jung,TEX,71.62627118644068,7.054237288135593,13.437822084514218,188,178,0.264044943,0.29787234,0.421348314,0.719220654,0.3107490333470892,102.39528621356258,"Jung, Josh",3
163,Carson Kelly,TEX,68.97073170731707,6.755609756097561,14.894370540219285,313,281,0.238434163,0.313099041,0.37366548,0.686764521,0.3041468285524045,98.51216319601266,"Kelly, Carson",1
164,Buddy Kennedy,PHI,68.96923076923078,6.746153846153846,14.655367639120456,26,21,0.19047619,0.307692307,0.38095238,0.688644687,0.3009231365644015,94.60205377620083,"Kennedy, Buddy",1
165,Grae Kessinger,HOU,68.94166666666666,7.058333333333334,19.587374286977795,25,21,0.0,0.16,0.0,0.16,0.1115033674240112,-36.230404737481,"Kessinger, Grae",1
166,Ha-Seong Kim,SDP,68.20931899641577,6.769175627240143,9.373355139870313,470,403,0.23325062,0.330472103,0.369727047,0.70019915,0.3083755688749867,100.90127073329558,"Kim, Ha-Seong",1
167,Isiah Kiner-Falefa,PIT,66.41250000000001,6.683522727272727,9.75530672051585,496,465,0.268817204,0.306288032,0.376344086,0.682632118,0.2988378913359032,92.93828791772631,"Kiner-Falefa, Isiah",2
168,Alejandro Kirk,TOR,69.94517374517375,7.031274131274131,12.769805811000689,386,340,0.252941176,0.318652849,0.358823529,0.677476378,0.2969548626379533,94.02280094293258,"Kirk, Alejandro",2
169,Andrew Knizner,TEX,69.7640625,6.9859375,8.405056960565268,93,90,0.166666666,0.182795698,0.211111111,0.393906809,0.1739313890857081,6.154961195950556,"Knizner, Andrew",3
170,Ryan Kreidler,DET,67.49714285714286,7.319999999999999,29.548889081947664,65,59,0.118644067,0.2,0.169491525,0.369491525,0.1765332258664644,9.158514959474608,"Kreidler, Ryan",4
171,Shea Langeliers,OAK,74.18944099378882,7.163043478260869,16.68174019247225,534,482,0.22406639,0.288389513,0.450207468,0.738596981,0.31521909476671,109.4924367781867,"Langeliers, Shea",4
172,Wyatt Langford,TEX,73.72782369146006,6.825068870523416,12.317223599675376,557,499,0.25250501,0.324955116,0.414829659,0.739784775,0.3211050060466738,109.67988889666012,"Langford, Wyatt",1
173,Ramon Laureano,ATL,72.37191011235956,7.029213483146068,19.562365159724504,309,286,0.258741258,0.310679611,0.437062937,0.747742548,0.3240898573668643,107.602591172484,"Laureano, Ramón",4
174,DJ LeMahieu,NYY,67.61533333333333,7.196666666666666,7.338806107455582,228,201,0.203980099,0.268722466,0.258706467,0.527428933,0.2386048139454509,51.62386693224437,"LeMahieu, DJ",2
175,Charles Leblanc,LAA,68.91666666666667,6.758333333333333,20.14050201625048,28,21,0.19047619,0.392857142,0.476190476,0.869047618,0.3816628094230379,150.48814256497843,"Leblanc, Charles",1
176,Brooks Lee-R,MIN,70.91052631578947,6.863157894736842,15.89680377451479,52,49,0.244897959,0.269230769,0.326530612,0.595761381,0.2596043417086968,67.0776049501427,"Lee, Brooks",2
177,Korey Lee,CHW,71.39541666666668,7.097083333333333,15.561983194294656,394,377,0.209549071,0.243654822,0.347480106,0.591134928,0.2571362089082069,64.15430982976815,"Lee, Korey",3
178,Royce Lewis,MIN,72.84351851851852,7.768518518518518,14.83784489961918,325,292,0.232876712,0.295384615,0.452054794,0.747439409,0.3174114555766339,107.74030936238876,"Lewis, Royce",3
179,Francisco Lindor-R,NYM,72.47538461538461,7.76076923076923,18.417451024613687,172,158,0.265822784,0.325581395,0.544303797,0.869885192,0.3704642896042314,142.5280753945819,"Lindor, Francisco",4
180,Trey Lipscomb,WSN,68.87407407407407,7.52,2.568484616561236,211,190,0.2,0.267942583,0.231578947,0.49952153,0.2308975560813429,45.44021843991676,"Lipscomb III, Trey",2
181,Tyler Locklear,SEA,73.028,7.74,14.059961808068753,49,45,0.155555555,0.224489795,0.311111111,0.535600906,0.2381243949033776,57.671692155509,"Locklear, Tyler",4
182,Nick Loftin,KCR,68.90847457627119,7.246610169491525,7.989852272198977,171,148,0.189189189,0.282352941,0.236486486,0.518839427,0.2421201043269213,49.6342469586841,"Loftin, Nick",1
183,Otto Lopez,MIA,70.22380952380952,6.5298412698412704,10.303123044631317,434,403,0.270471464,0.313225058,0.377171215,0.690396273,0.3024209791712307,90.59459499239875,"Lopez, Otto",2
184,Marco Luciano,SFG,73.24000000000001,7.031111111111111,13.390428926034051,81,76,0.210526315,0.259259259,0.302631578,0.561890837,0.2484555487279538,58.86119272253308,"Luciano, Marco",1
185,Jack Lopez,LAA,69.7547619047619,7.335714285714286,9.102396773115109,71,67,0.253731343,0.285714285,0.343283582,0.628997867,0.2767663172313145,76.70180779625144,"López, Jack",3
186,Manny Machado,SDP,75.58675496688743,7.755187637969095,11.776961467496044,643,593,0.274873524,0.32503888,0.472175379,0.797214259,0.3396645368923385,121.96089094724196,"Machado, Manny",4
187,Nick Madrigal,CHC,64.96349206349205,6.398412698412699,6.5502812385382185,94,86,0.220930232,0.279569892,0.255813953,0.535383845,0.2450302012505069,57.13424005597929,"Madrigal, Nick",2
188,Luke Maile,CIN,68.21621621621621,6.564864864864865,19.047780763576185,154,135,0.177777777,0.267973856,0.251851851,0.519825707,0.2407010914453494,45.20038450864698,"Maile, Luke",2
189,Martin Maldonado,CHW,71.25263157894737,7.519736842105263,19.66964254448456,147,135,0.118518518,0.173611111,0.229629629,0.40324074,0.1814612290925449,10.922983618312015,"Maldonado, Martín",4
190,Justyn-Henry Malloy,DET,68.845,6.764166666666667,24.092171634080948,230,202,0.202970297,0.291304347,0.366336633,0.65764098,0.2905272615992504,89.34424764197547,"Malloy, Justyn-Henry",1
191,Manuel Margot,MIN,71.21133603238867,7.160728744939272,7.851248430036289,343,315,0.238095238,0.289473684,0.336507936,0.62598162,0.2762483206757328,78.78531965332579,"Margot, Manuel",2
192,Ketel Marte-R,ARI,76.83049645390071,7.846808510638298,8.088735177216975,212,193,0.341968911,0.400943396,0.678756476,1.079699872,0.4483839163502443,189.8249305049151,"Marte, Ketel",4
193,Noelvi Marte,CIN,72.2025974025974,7.255844155844157,8.79164743716451,242,229,0.209606986,0.247933884,0.301310043,0.549243927,0.2426077977192303,46.48372852834149,"Marte, Noelvi",3
194,Starling Marte,NYM,71.34192307692308,7.086538461538462,10.55886806506448,370,335,0.268656716,0.326975476,0.388059701,0.715035177,0.3130529887689267,103.8863346088316,"Marte, Starling",2
195,Austin Martin,MIN,65.72716763005779,6.610404624277456,6.626349268587018,257,233,0.253218884,0.317647058,0.35193133,0.669578388,0.2973696701666888,93.64250821839708,"Martin, Austin",1
196,J.D. Martinez,NYM,73.4190812720848,8.369964664310954,16.642112608261712,495,434,0.235023041,0.3197556,0.405529953,0.725285553,0.3184588671701746,107.52486132501862,"Martinez, J.D.",4
197,Angel Martinez-R,CLE,70.13571428571429,7.235714285714286,12.791803595901516,44,35,0.257142857,0.386363636,0.314285714,0.70064935,0.3225889327851208,111.949636642619,"Martínez, Angel",2
198,Jorge Mateo,BAL,72.01726618705035,7.532374100719425,8.112787344262372,208,192,0.229166666,0.266990291,0.401041666,0.668031957,0.2858299178984558,87.47354529371604,"Mateo, Jorge",3
199,Luis Matos,SFG,70.94491525423729,7.066949152542373,8.221130787349864,156,150,0.213333333,0.237179487,0.346666666,0.583846153,0.2495125462931971,59.572624537054566,"Matos, Luis",3
200,Coby Mayo,BAL,72.89999999999999,6.489473684210526,13.544761138933662,46,41,0.097560975,0.195652173,0.097560975,0.293213148,0.1522512552530869,-6.488413909794126,"Mayo, Coby",2
201,James McCann,BAL,70.15637583892617,6.737583892617449,12.262117010785868,233,214,0.233644859,0.278969957,0.387850467,0.666820424,0.2883366561242951,89.23683615354075,"McCann, James",2
202,Chas McCormick,HOU,69.64671052631579,7.391447368421052,19.06450966535689,267,242,0.210743801,0.270676691,0.305785123,0.576461814,0.2569449185428762,66.07615247822581,"McCormick, Chas",3
203,Mason McCoy,SDP,63.07241379310344,6.951724137931034,14.990090066639125,57,49,0.204081632,0.277777777,0.244897959,0.522675736,0.2408931774121743,55.4809956207523,"McCoy, Mason",2
204,Andrew McCutchen,PIT,72.95747508305648,7.586378737541528,14.734482335856558,515,448,0.232142857,0.328155339,0.410714285,0.738869624,0.3245041865551054,105.4933599311112,"McCutchen, Andrew",1
205,Curtis Mead,TBR,74.03012048192771,7.344578313253012,9.464752203945022,132,122,0.237704918,0.282442748,0.286885245,0.569327993,0.2551976000989666,67.35203401329048,"Mead, Curtis",3
206,Danny Mendick,CHW,66.43370786516854,7.102247191011236,20.124197605103063,141,132,0.196969696,0.242857142,0.318181818,0.56103896,0.2472321144172123,57.18756750669844,"Mendick, Danny",2
207,Joey Meneses,WSN,70.5979381443299,6.972680412371134,9.938679136371622,313,281,0.231316725,0.290734824,0.302491103,0.593225927,0.2637774409391941,67.57063473874229,"Meneses, Joey",2
208,Whit Merrifield,ATL,63.28704663212435,6.769430051813472,11.18720629550456,335,293,0.221843003,0.311178247,0.313993174,0.625171421,0.2832089419451365,79.51704903672774,"Merrifield, Whit",2
209,Jake Meyers,HOU,67.63972602739726,6.748972602739726,13.62808270587879,513,461,0.219088937,0.286274509,0.360086767,0.646361276,0.2845809464361153,85.51589887204575,"Meyers, Jake",2
210,Owen Miller,MIL,69.3157894736842,6.6000000000000005,11.452231867458575,27,27,0.185185185,0.185185185,0.222222222,0.407407407,0.1770847770902845,8.484647574295206,"Miller, Owen",2
211,Jose Miranda,MIN,70.7735668789809,7.447133757961784,14.699388081722171,429,401,0.284289276,0.321678321,0.441396508,0.763074829,0.3278782245154693,115.10284838281903,"Miranda, Jose",3
212,Andruw Monasterio,MIL,68.65301204819276,6.73132530120482,15.78037734099155,142,125,0.208,0.302816901,0.272,0.574816901,0.2655094337295478,68.0005026622224,"Monasterio, Andruw",1
213,Elehuris Montero,COL,75.13401360544218,7.248979591836734,10.042377230804044,247,224,0.205357142,0.267206477,0.303571428,0.570777905,0.2540091618835202,47.52709553449462,"Montero, Elehuris",3
214,Dylan Moore,SEA,72.70083682008368,7.059832635983264,18.826811242828235,441,368,0.201086956,0.320454545,0.366847826,0.687302371,0.3058058915485825,105.28023906462668,"Moore, Dylan",1
215,Christopher Morel,TBR,75.00446927374301,7.885195530726257,14.835151114419748,611,535,0.196261682,0.288052373,0.345794392,0.633846765,0.280430454368654,81.89017896529853,"Morel, Christopher",4
216,Gabriel Moreno,ARI,70.55185185185185,7.076388888888889,10.242997052477506,351,305,0.26557377,0.353276353,0.380327868,0.733604221,0.324803192785808,106.64663256333932,"Moreno, Gabriel",1
217,Ryan Mountcastle,BAL,74.9918918918919,7.382282282282283,9.832234079299608,507,473,0.270613107,0.307692307,0.424947145,0.732639452,0.3155164792692873,108.35567881098306,"Mountcastle, Ryan",3
218,Sean Murphy,ATL,72.46867469879517,7.80843373493976,14.50219997970124,264,233,0.193133047,0.284090909,0.35193133,0.636022239,0.2813910078186499,77.86909205464173,"Murphy, Sean",4
219,Dane Myers,MIA,70.91428571428571,7.253571428571428,14.809837033705993,108,95,0.263157894,0.333333333,0.442105263,0.775438596,0.3348583391419164,112.42716170878496,"Myers, Dane",2
220,Zach Neto,LAA,69.92016574585635,6.863812154696132,16.665449128187213,602,542,0.24907749,0.317725752,0.442804428,0.76053018,0.3299562754343502,114.11671062379766,"Neto, Zach",2
221,Tyler Nevin,OAK,67.93818181818182,6.88969696969697,16.722448016182398,278,245,0.204081632,0.287769784,0.330612244,0.618382028,0.2763216570555735,82.13118474171405,"Nevin, Tyler",2
222,Kevin Newman,ARI,67.60635593220339,6.613983050847458,12.505525045426786,311,288,0.277777777,0.311475409,0.375,0.686475409,0.2984641043371276,88.91862059429197,"Newman, Kevin",2
223,Tomas Nido,CHC,70.74105263157894,7.985263157894737,17.489486918871552,140,130,0.192307692,0.218978102,0.315384615,0.534362717,0.2310289388155415,48.37099438813346,"Nido, Tomás",3
224,Jhonkensy Noel,CLE,78.16299212598426,7.55984251968504,15.8162180531657,198,179,0.217877094,0.287878787,0.486033519,0.773912306,0.3305375124468948,117.54082989994534,"Noel, Jhonkensy",3
225,Connor Norby,MIA,71.08518518518518,7.184259259259259,25.70191408635603,194,178,0.235955056,0.293814432,0.438202247,0.732016679,0.3156419227418211,100.64078039561888,"Norby, Connor",3
226,Nasim Nunez-R,WSN,68.77058823529413,6.723529411764706,12.82102491539666,32,25,0.28,0.4,0.32,0.72,0.3330121338367462,114.17032883038092,"Nuñez, Nasim",1
227,Logan O'Hoppe,LAA,70.14982817869415,7.106529209621993,18.60602479064554,522,479,0.244258872,0.303262955,0.409185803,0.712448758,0.3110666224686518,100.82934296955236,"O'Hoppe, Logan",3
228,Tyler O'Neill,BOS,74.48577777777777,7.479111111111111,24.28682949091201,473,411,0.240875912,0.336152219,0.510948905,0.847101124,0.359664805042438,130.9906853790256,"O'Neill, Tyler",4
229,Edward Olivares,PIT,71.26220472440944,7.20236220472441,12.674917520632416,196,174,0.224137931,0.290816326,0.333333333,0.624149659,0.2764471270600144,73.14766476454682,"Olivares, Edward",2
230,Jonathan Ornelas,TEX,70.30952380952381,6.947619047619048,-1.36216140141115,40,37,0.216216216,0.256410256,0.27027027,0.526680526,0.2353184100909111,49.33584539621527,"Ornelas, Jonathan",2
231,Joey Ortiz,MIL,73.36996996996997,7.508108108108107,5.848245942599649,511,440,0.238636363,0.328740157,0.397727272,0.726467429,0.3187137223838821,103.81063587569518,"Ortiz, Joey",1
232,Marcell Ozuna,ATL,73.23457711442786,7.171144278606966,18.88741917670717,688,606,0.301980198,0.378457059,0.54620462,0.924661679,0.3945021333485624,154.00063286835456,"Ozuna, Marcell",4
233,Cristian Pache,MIA,69.78888888888889,7.126666666666666,9.26775355298109,183,165,0.2,0.273224043,0.278787878,0.552011921,0.2495609665177559,56.469545139295626,"Pache, Cristian",4
234,Andy Pages,LAD,72.93154362416107,7.717785234899329,15.848138031775369,443,403,0.248138957,0.305429864,0.40694789,0.712377754,0.3098208853022545,99.89565137881613,"Pages, Andy",4
235,Pedro Pages,STL,72.93642857142858,6.882857142857144,11.04616454015105,218,202,0.237623762,0.28110599,0.376237623,0.657343613,0.2856715068839113,83.41088909330678,"Pagés, Pedro",2
236,Isaac Paredes,CHC,67.30338983050848,7.745762711864407,25.644479990007223,641,542,0.23800738,0.346333853,0.392988929,0.739322782,0.327380766424588,116.7198752227572,"Paredes, Isaac",4
237,Kyren Paris,LAA,72.64666666666668,6.89,15.427951121699651,59,51,0.117647058,0.224137931,0.215686274,0.439824205,0.2073715616916788,27.888119593191195,"Paris, Kyren",1
238,Geraldo Perdomo-R,ARI,65.6945205479452,6.654794520547945,6.373815975022467,120,107,0.317757009,0.370689655,0.364485981,0.735175636,0.3276443466030318,108.55892383248424,"Perdomo, Geraldo",1
239,Jhonny Pereda,MIA,69.53793103448277,7.241379310344827,13.889243962402864,40,39,0.23076923,0.25,0.23076923,0.48076923,0.2163897097110748,32.68965353348538,"Pereda, Jhonny",2
240,Salvador Perez,KCR,73.19739696312364,7.841865509761388,20.57346504392697,652,590,0.27118644,0.330261136,0.455932203,0.786193339,0.3350238372046628,114.98462991383784,"Perez, Salvador",3
241,Blake Perkins-R,MIL,67.61532258064516,7.254032258064516,12.22162961722991,158,141,0.269503546,0.329113924,0.354609929,0.683723853,0.302057281325135,92.59970930826518,"Perkins, Blake",1
242,Jeremy Pena,HOU,72.34869565217392,7.383695652173913,6.524563092435781,650,602,0.26578073,0.307573415,0.393687707,0.701261122,0.3050573243998891,99.91940129350424,"Peña, Jeremy",3
243,Tommy Pham,KCR,72.5374251497006,6.873353293413173,9.97516672498397,478,440,0.247727272,0.30543933,0.368181818,0.673621148,0.2965624073060486,90.89166733894564,"Pham, Tommy",1
244,Kevin Pillar,LAA,68.59142857142858,7.461428571428572,13.220275185500778,314,284,0.228873239,0.290734824,0.376760563,0.667495387,0.2925059909637744,87.8910025378837,"Pillar, Kevin",3
245,Rene Pinto,TBR,73.9235294117647,7.394117647058824,25.992080209944152,49,42,0.214285714,0.291666666,0.428571428,0.720238094,0.3097107994059722,105.69773165615617,"Pinto, René",4
246,Jorge Polanco-R,SEA,67.07142857142857,6.87912087912088,17.02188133750928,130,124,0.25,0.284615384,0.379032258,0.663647642,0.2894643045388735,93.7852330395748,"Polanco, Jorge",1
247,Jurickson Profar-R,SDP,71.73898305084747,7.196610169491525,11.068034624058846,175,150,0.3,0.385057471,0.5,0.885057471,0.3766795550173486,146.87453538232717,"Profar, Jurickson",1
248,Wenceel Perez-R,DET,71.325,6.83125,5.561472364180625,96,86,0.209302325,0.291666666,0.302325581,0.593992247,0.2686194299409787,73.9338314591386,"Pérez, Wenceel",2
249,Ceddanne Rafaela,BOS,69.51226158038148,7.436239782016348,19.622179793123102,571,544,0.246323529,0.274165202,0.389705882,0.663871084,0.2860401698821027,79.20161346957882,"Rafaela, Ceddanne",3
250,Cal Raleigh-R,SEA,73.7625,7.482142857142857,20.38985438136942,172,154,0.181818181,0.25,0.441558441,0.691558441,0.292306165249027,95.78425589862542,"Raleigh, Cal",3
251,Bryan Ramos,CHW,71.732,8.518666666666666,10.91371477734132,108,99,0.202020202,0.252336448,0.333333333,0.585669781,0.2565679639299339,63.75459470754207,"Ramos, Bryan",4
252,Heliot Ramos,SFG,75.58861538461538,6.891692307692308,14.788481918253574,518,475,0.269473684,0.322393822,0.469473684,0.791867506,0.3387795454540918,119.6554338813758,"Ramos, Heliot",4
253,Harold Ramirez,WSN,71.03293413173652,7.113173652694611,-0.8661954156496996,246,238,0.260504201,0.280487804,0.323529411,0.604017215,0.2650619825211966,72.34366985546708,"Ramírez, Harold",3
254,Jose Ramirez-R,CLE,74.27361111111111,7.510416666666667,16.816419234822504,180,164,0.347560975,0.388888888,0.695121951,1.084010839,0.4440696750368391,197.40167158155256,"Ramírez, José",4
255,J.T. Realmuto,PHI,72.58599221789882,7.553307392996109,14.515165630951522,413,380,0.265789473,0.322033898,0.428947368,0.750981266,0.3260659733154241,108.54178222320432,"Realmuto, J.T.",4
256,Rob Refsnyder,BOS,72.22760416666667,7.495833333333334,13.131530355637263,307,272,0.283088235,0.359477124,0.470588235,0.830065359,0.3583189209825114,130.04396304607926,"Refsnyder, Rob",4
257,Zach Remillard,CHW,68.23809523809524,6.576190476190476,15.701610713552594,39,33,0.242424242,0.342105263,0.333333333,0.675438596,0.3047440004976172,97.64260266415124,"Remillard, Zach",1
258,Anthony Rendon,LAA,67.62337662337663,6.656493506493506,12.817168114913455,238,206,0.218446601,0.306722689,0.266990291,0.57371298,0.2640979117205163,67.79059265001705,"Rendon, Anthony",1
259,Hunter Renfroe,KCR,75.03680555555555,7.438888888888889,13.02433976311239,424,385,0.228571428,0.297169811,0.392207792,0.689377603,0.3020456982952244,91.7871335364194,"Renfroe, Hunter",4
260,Luis Rengifo-R,LAA,71.85227272727273,7.331818181818182,7.221648702740747,58,54,0.351851851,0.396551724,0.5,0.896551724,0.3891666418519513,155.76649153623146,"Rengifo, Luis",3
261,Pablo Reyes,NYM,65.86129032258064,7.119354838709677,6.7754210280115785,64,60,0.183333333,0.234375,0.216666666,0.451041666,0.2067480133846402,23.425891311372155,"Reyes, Pablo",1
262,Bryan Reynolds-R,PIT,72.75390625,6.79453125,14.123500558233136,203,188,0.265957446,0.315270935,0.404255319,0.719526254,0.3122009006467196,97.2124051718966,"Reynolds, Bryan",2
263,Austin Riley,ATL,75.07745454545454,7.373090909090909,15.738528958647358,469,425,0.256470588,0.32196162,0.46117647,0.78313809,0.3379592481198341,115.94339531237584,"Riley, Austin",4
264,Leo Rivas-R,SEA,62.10588235294117,6.688235294117647,8.771183954342808,32,28,0.178571428,0.28125,0.178571428,0.459821428,0.2239086385816335,47.67203884937475,"Rivas, Leo",1
265,Emmanuel Rivera,BAL,69.24559585492227,6.776165803108808,9.83544247174651,302,265,0.237735849,0.312292358,0.343396226,0.655688584,0.2912845480877695,85.784625485081,"Rivera, Emmanuel",2
266,Luis Robert Jr.,CHW,74.78429752066116,7.719421487603306,12.268177563266793,425,393,0.223918575,0.278301886,0.37913486,0.657436746,0.2852628054494541,83.9391322288258,"Robert Jr., Luis",3
267,Chuckie Robinson,CHW,72.178,6.946000000000001,2.1122293038353392,76,70,0.128571428,0.197368421,0.128571428,0.325939849,0.1592268684976979,-4.717119686776596,"Robinson, Chuckie",3
268,Victor Robles,SEA,66.70815217391304,6.577173913043478,16.95826598303528,295,254,0.307086614,0.380622837,0.433070866,0.813693703,0.357417311222908,140.71634928474944,"Robles, Victor",3
269,Brayan Rocchio-R,CLE,68.84578313253012,7.139759036144579,13.661952954629792,125,108,0.194444444,0.282258064,0.361111111,0.643369175,0.2833378367847012,84.3396141431734,"Rocchio, Brayan",2
270,Brendan Rodgers,COL,70.85235109717868,7.00282131661442,8.800031175117752,539,501,0.267465069,0.314126394,0.407185628,0.721312022,0.3136017778732257,87.63701093991065,"Rodgers, Brendan",2
271,Johnathan Rodriguez,CLE,76.39411764705882,7.98235294117647,4.687561489361768,40,31,0.129032258,0.325,0.161290322,0.486290322,0.2525438696146011,62.67850877163007,"Rodriguez, Johnathan",4
272,Julio Rodriguez,SEA,75.78707124010553,7.725065963060686,12.363833731361831,613,567,0.273368606,0.324632952,0.409171075,0.733804027,0.3205533640252219,115.65391237264376,"Rodríguez, Julio",3
273,Jake Rogers,DET,70.82372093023255,7.341860465116279,24.02452894771529,337,310,0.196774193,0.255192878,0.351612903,0.606805781,0.2641894125512668,70.81766675888227,"Rogers, Jake",4
274,Johan Rojas,PHI,69.57499999999999,7.036290322580645,2.5419942810657705,363,338,0.24260355,0.278873239,0.322485207,0.601358446,0.2654672221398689,67.75466887101899,"Rojas, Johan",2
275,Miguel Rojas,LAD,67.07429718875503,6.821686746987951,4.862721056045277,337,307,0.283387622,0.337313432,0.410423452,0.747736884,0.327027644328217,111.4769796603596,"Rojas, Miguel",2
276,Brent Rooker,OAK,74.13887323943662,6.914647887323943,18.152070030867225,614,546,0.293040293,0.364820846,0.562271062,0.927091908,0.3921844166810395,163.63141597278016,"Rooker Jr., Brent",4
277,Amed Rosario,CIN,71.0568376068376,7.225213675213675,7.466887704644609,346,332,0.280120481,0.306358381,0.379518072,0.685876453,0.2989004953748229,96.17568021594118,"Rosario, Amed",3
278,Eguy Rosario,SDP,72.36666666666667,7.403703703703704,10.583695743675165,57,53,0.245283018,0.285714285,0.528301886,0.814016171,0.344657258263656,125.3213346619625,"Rosario, Eguy",2
279,Esteury Ruiz,OAK,70.95,7.206666666666666,23.93827646026084,65,55,0.2,0.269841269,0.381818181,0.65165945,0.2807173596488105,85.22321171336465,"Ruiz, Esteury",2
280,Keibert Ruiz-R,WSN,63.29803921568627,6.65,10.970183402782908,132,126,0.222222222,0.25,0.325396825,0.575396825,0.2508300271901217,58.856137790262565,"Ruiz, Keibert",2
281,Adley Rutschman-R,BAL,68.6909090909091,7.075,15.98992142415941,182,164,0.329268292,0.39010989,0.512195121,0.902305011,0.3878422804300298,159.2311243607629,"Rutschman, Adley",2
282,Thomas Saggese,STL,70.02666666666667,6.966666666666667,21.300968860601067,52,49,0.204081632,0.25,0.306122448,0.556122448,0.2467102270859938,57.18727714361199,"Saggese, Thomas",3
283,Javier Sanoja,MIA,67.46666666666667,7.02,9.38202094945443,36,35,0.228571428,0.25,0.285714285,0.535714285,0.23578575750192,45.74452322110913,"Sanoja, Javier",3
284,Carlos Santana-R,MIN,72.33423423423423,7.309009009009008,10.72745044839262,163,147,0.285714285,0.35582822,0.578231292,0.934059512,0.3933831916092345,161.18037995709574,"Santana, Carlos",1
285,Anthony Santander-R,BAL,74.02931034482758,7.289655172413793,13.924788089099788,180,160,0.225,0.305555555,0.4875,0.793055555,0.3359618478276756,122.7373685834298,"Santander, Anthony",4
286,Miguel Sano,LAA,76.96341463414635,7.790243902439024,12.086997187757657,95,83,0.204819277,0.294736842,0.313253012,0.607989854,0.2745857859912671,75.16797759192269,"Sanó, Miguel",4
287,Casey Schmitt,SFG,71.47820512820513,7.244871794871795,16.99298220944404,113,107,0.252336448,0.28318584,0.476635514,0.759821354,0.3229154459143107,108.97780746816989,"Schmitt, Casey",3
288,Davis Schneider,TOR,69.91244444444445,6.896444444444445,24.5600471207063,454,397,0.191435768,0.281938325,0.342569269,0.624507594,0.2774735540808035,80.31925066306782,"Schneider, Davis",1
289,Max Schuemann,OAK,67.90149812734083,6.555056179775281,16.71158179116667,459,396,0.219696969,0.310572687,0.308080808,0.618653495,0.2809095122740657,85.35837579404581,"Schuemann, Max",1
